,Close,Open,High,Low,Volume
2021-11-01 21:50:12.622397,159.6366475536905,164.18425740098388,164.52224617886466,159.85881095443884,51619343.37811359
2021-11-02 21:50:12.622397,164.310231376787,161.0930018378365,165.53693598539624,158.81155916082054,58210125.72837527
2021-11-03 21:50:12.622397,170.0825457905766,163.72132517001555,172.104250290408,161.83664101778703,79701646.6307344
2021-11-04 21:50:12.622397,168.88961058689887,170.19719120440507,180.95998741644505,165.3651590698772,76321354.40249704
2021-11-05 21:50:12.622397,163.93695434593155,178.12667564293253,179.00155148501244,169.85888256018498,69755776.95662981
2021-11-08 21:50:12.622397,162.00670831259214,171.14066278318361,171.62820059064333,167.60959825700417,64752136.847190924
2021-11-09 21:50:12.622397,166.72970403552296,170.50920880798603,174.60831852777181,169.62776739402304,58386211.99500974
2021-11-10 21:50:12.622397,165.0443789784159,174.71146795931148,175.13339169207657,172.01980456718513,53110098.9513861
2021-11-11 21:50:12.622397,174.06228071148033,171.5188394582397,174.16978888642006,171.4805902704106,63529109.43241292
2021-11-12 21:50:12.622397,176.61922335411978,175.67591861521197,177.46600923980057,174.46571261008523,66372336.08569383
2021-11-15 21:50:12.622397,173.78373251570713,177.69751346908427,179.25150856468036,173.42789488721186,62407652.565299064
2021-11-16 21:50:12.622397,173.94075736411529,174.2895280736951,175.42200082115593,172.60858288429944,57696032.45498694
2021-11-17 21:50:12.622397,163.09177834240572,173.74378328569094,175.83426997236984,160.456399844818,68679561.27084735
2021-11-18 21:50:12.622397,157.70885199276077,162.30939508576216,164.0007310677989,157.23628106424965,76531164.21825543
2021-11-19 21:50:12.622397,155.6724043247746,157.4153504759703,158.18228266189848,154.22086054239685,52444523.44040576
2021-11-22 21:50:12.622397,149.25754279368002,156.51984490144775,157.0706716022693,150.1393679820645,57521109.96908729
2021-11-23 21:50:12.622397,157.0667202569142,152.18584484819405,158.2761278241978,151.11947770178188,63126518.951873
2021-11-24 21:50:12.622397,148.13047345234548,158.27868125463132,160.33015761832758,145.41526514919275,71826666.69769374
2021-11-25 21:50:12.622397,146.97644060990925,149.26101613218682,149.94182671406534,146.82308128674416,53070272.37055291
2021-11-26 21:50:12.622397,146.81281652883956,146.15365368396115,147.07917405976198,145.57882106018178,46928321.989126466
2021-11-29 21:50:12.622397,149.1448265058406,146.91623606243564,151.54775976799965,145.83191037512813,53720218.19012613
2021-11-30 21:50:12.622397,146.45315097729056,149.3192511050765,150.1515910334649,146.1877029384769,58902707.05285922
2021-12-01 21:50:12.622397,147.85330831205698,146.68979562747302,149.96357500540685,146.01462412145523,61511212.834227204
2021-12-02 21:50:12.622397,147.940906403247,149.23655622076626,150.82007301109016,148.94578022208717,49126331.65153001
2021-12-03 21:50:12.622397,146.74971731081615,149.087047566394,149.13391929728513,145.25331731171178,55445791.0892831
2021-12-06 21:50:12.622397,146.70070235645773,145.57960618923568,149.43975062808985,145.27918553521496,60266100.135124594
2021-12-07 21:50:12.622397,147.21355176748614,148.56306044270542,149.55280159346043,146.39077740647755,59889749.51070827
2021-12-08 21:50:12.622397,147.13403951881207,148.30449278212666,150.9530130247555,146.47394359575574,60974993.06930786
2021-12-09 21:50:12.622397,147.28130967133367,146.27336656911646,147.8109769628884,144.86623552169746,47106612.1713843
2021-12-10 21:50:12.622397,146.09645118781592,145.16615696887564,146.53635832464113,144.8220958004521,59322435.39939085
2021-12-13 21:50:12.622397,146.46253834744647,146.07635203790258,146.73178704641117,144.98092512422895,44116737.15342974
2021-12-14 21:50:12.622397,146.90137673018236,147.7603806846393,152.3812931902798,147.3477334637608,48163126.38929767
2021-12-15 21:50:12.622397,153.22459076523603,149.6177606654508,153.76057042137688,148.19502932576526,61968167.27971835
2021-12-16 21:50:12.622397,146.5920564765457,152.87439883095726,154.40934125981408,147.60114139929422,75359191.90099421
2021-12-17 21:50:12.622397,157.98759394893733,147.62692823709966,158.13841561599483,146.16291691543293,74045286.36285214
2021-12-20 21:50:12.622397,148.27942637399656,158.35789653304982,161.1707228639727,148.82928801289214,63287271.54074017
2021-12-21 21:50:12.622397,147.87801435014563,149.02952148775918,149.49212490805746,148.7473664173605,43789919.7119134
2021-12-22 21:50:12.622397,149.76263775051626,149.59712756020906,152.53560048022328,149.1524586653952,64415482.441348284
2021-12-23 21:50:12.622397,152.08713773356428,151.8548371379939,153.47932860275512,150.0489301149589,55494693.24982874
2021-12-24 21:50:12.622397,149.01608996236146,153.02014154461816,153.86104885064893,148.93482987614658,49727703.02651914
2021-12-27 21:50:12.622397,148.04068403733848,150.44592638182556,150.6215959455419,148.68068891939996,54462122.94807814
2021-12-28 21:50:12.622397,146.64730622836063,149.38376164732856,150.33318185826303,147.08468783970912,55332105.69524689
2021-12-29 21:50:12.622397,146.39259658259115,147.47832052731752,150.04274929749735,144.14168627441006,59369564.15481139
2021-12-30 21:50:12.622397,147.19601599469976,145.78735077213602,149.1604773213096,145.5760982251457,51597104.40199164
2021-12-31 21:50:12.622397,148.1236149233321,148.514476809824,152.36168147642994,147.8521858363168,60886907.36783035
2022-01-03 21:50:12.622397,147.5812508809574,149.8946388461322,151.11500868961883,147.41427677918614,52523640.92445414
2022-01-04 21:50:12.622397,148.71489610665503,148.25539069058297,150.9412132720976,147.71705066592418,63421196.675203845
2022-01-05 21:50:12.622397,149.832357177907,149.61381084406833,151.90387751942336,146.610378133657,43341045.339044616
2022-01-06 21:50:12.622397,154.21090058625308,152.47537617374306,154.8181789463167,151.88324271870917,56352392.83716205
2022-01-07 21:50:12.622397,156.58579444557037,154.00184951281827,159.60425586824812,153.53119042930842,54222393.66223659
2022-01-10 21:50:12.622397,154.50934208480604,156.56906537176687,157.0057104954658,153.5302766043798,57660540.70547082
2022-01-11 21:50:12.622397,153.28569707336874,153.93208616008997,155.23305545648228,152.2154568351772,44750823.516582996
2022-01-12 21:50:12.622397,155.86070328214902,151.4276902825224,155.93691477619691,148.88571199727664,65098898.44898409
2022-01-13 21:50:12.622397,156.55125554053228,156.54964296819992,160.35464433174886,153.55697651131925,50774371.78082284
2022-01-14 21:50:12.622397,156.80017047834286,158.71517649158415,158.7983503078076,156.30733091568862,54391372.93574988
2022-01-17 21:50:12.622397,157.35491366730142,158.16122165026357,161.65293679919694,157.80643602552948,58044238.36800028
2022-01-18 21:50:12.622397,163.41704016202678,158.99759622215007,165.45467369757912,157.63087693763458,65456609.73673502
2022-01-19 21:50:12.622397,162.19740665805102,163.83860646133036,163.9401929662258,162.06797072043312,58924224.7068665
2022-01-20 21:50:12.622397,164.45667949230796,160.93020222919463,166.02140138041125,159.09631320055485,60601528.13004337
2022-01-21 21:50:12.622397,164.26091997859308,164.02164825934352,164.86294778203575,163.38629078035422,47671706.662862204
2022-01-24 21:50:12.622397,163.98722549390405,164.913253213499,167.7231632779154,162.18562833994562,57113985.540072635
2022-01-25 21:50:12.622397,166.34896711603056,162.95878828154468,169.58263306931627,160.64395170752036,57069038.45440738
2022-01-26 21:50:12.622397,169.48528016396045,168.2758913232866,173.87287532516933,168.08493075494903,61029428.92584654
2022-01-27 21:50:12.622397,174.6574705466288,170.0360373008594,175.13601993282458,169.65930805200452,65895216.91422324
2022-01-28 21:50:12.622397,180.01624453105777,175.0647979512235,180.45437523051893,172.90318200770213,61957693.99857469
2022-01-31 21:50:12.622397,181.21291515742604,179.9841643020942,181.7562606936512,178.12680828363887,49106782.92659576
2022-02-01 21:50:12.622397,190.6727713244814,179.74950143380732,188.4187957572138,178.67910951421706,59089283.87669112
2022-02-02 21:50:12.622397,190.6793808389977,185.97487406541126,188.99874911061116,183.81375112307884,56378806.02492638
2022-02-03 21:50:12.622397,192.90504857722752,184.22534661647168,191.21326594444994,183.98185716291508,65398612.77315483
2022-02-04 21:50:12.622397,193.29398621169818,186.3049142593169,187.73802705294068,186.17025499483017,51926921.00784258
2022-02-07 21:50:12.622397,194.23657365516794,187.62788621342202,188.91077363861854,184.81305164627747,55818714.29480803
2022-02-08 21:50:12.622397,191.14744211796304,189.43570515530266,194.04646555725353,187.96030971122505,66613961.79969725
2022-02-09 21:50:12.622397,188.51452942518074,190.17658340623635,192.98536683697859,185.96756071985692,47792304.0689169
2022-02-10 21:50:12.622397,196.8974367089223,188.57266716452628,199.19676471177985,186.9015528040349,64064174.82713585
2022-02-11 21:50:12.622397,191.7278224986631,197.31960105759018,197.74734173519693,191.6077250010312,68592702.95769058
2022-02-14 21:50:12.622397,187.47586359668952,192.39226064287396,194.5033857818782,187.02006579323634,69140323.74033608
2022-02-15 21:50:12.622397,191.91104518297516,187.64125626143922,193.0411456649052,187.08913592740785,70501104.65500875
2022-02-16 21:50:12.622397,195.11798463356146,191.55886170192653,196.7516342151196,188.960206009997,56307000.17494014
2022-02-17 21:50:12.622397,198.07635384762366,194.31059595378437,199.28041099991208,193.92128966586378,48074940.96051864
2022-02-18 21:50:12.622397,200.75347623385045,198.1616691789242,201.83578380158792,197.70224701929044,55301115.25779894
2022-02-21 21:50:12.622397,201.35968512403375,199.67729806554024,202.4636774431282,197.38893603870076,45959877.48284149
2022-02-22 21:50:12.622397,198.7274444988585,198.41847405656665,200.38350768588188,196.87602541858453,51853683.08373073
2022-02-23 21:50:12.622397,199.5459408117998,199.16122657011437,201.75064966689592,196.05672291062808,57724282.19460755
2022-02-24 21:50:12.622397,197.2254832494525,200.44782345328534,200.88989394354743,194.20702333813975,46365959.365192674
2022-02-25 21:50:12.622397,201.15821918453028,194.8953307920248,203.60824412570315,191.7192343698663,67717233.22291254
2022-02-28 21:50:12.622397,200.69201239490755,200.14264103245333,201.721956506387,199.39675827624873,49679966.92620223
2022-03-01 21:50:12.622397,197.46517358163777,201.3133089680276,202.75857524269813,196.98592807796413,60337314.86526176
2022-03-02 21:50:12.622397,196.2230836726108,199.496592081988,199.95648085313238,192.51444743298964,44430201.83128641
2022-03-03 21:50:12.622397,197.749936462613,196.2434846998161,200.08284231257974,195.35097969820342,50370598.314230256
2022-03-04 21:50:12.622397,195.66189259471628,197.0301237857497,197.4125742912947,193.6273874567856,46230517.5804462
2022-03-07 21:50:12.622397,192.2470966547046,195.48296327563924,196.52139672008198,191.07891419779568,69659432.71077852
2022-03-08 21:50:12.622397,192.78505306589594,193.56867665390587,194.50531028424777,192.52033804763454,57714125.75136692
2022-03-09 21:50:12.622397,193.55002424075278,192.16239187314,195.68351096396506,190.3218765976085,51140757.37173137
2022-03-10 21:50:12.622397,191.53569100409123,192.7766060794519,194.09010781888338,191.1380564904384,49124643.56466794
2022-03-11 21:50:12.622397,189.4713174677875,191.07337793359682,191.85411771890608,188.8883584590476,65026787.097644486
2022-03-14 21:50:12.622397,190.08087208189136,188.56817533085493,190.6659571081741,186.5023744089131,48398086.73717235
2022-03-15 21:50:12.622397,184.62154450270526,190.1974584851056,191.79242736096927,182.99548269920996,55814597.31398539
2022-03-16 21:50:12.622397,179.12120133389814,186.12129773431988,187.7715997736365,175.89930347233388,66768046.13613039
2022-03-17 21:50:12.622397,174.57613550526287,179.41055307153127,180.3700718125919,173.2926499505785,74007497.59130949
2022-03-18 21:50:12.622397,172.95461468624828,174.35586100935075,176.49866054610257,170.0901260855007,43816448.815077744
2022-03-21 21:50:12.622397,173.17018899157503,172.7022641583663,174.27381602156274,172.28249196460857,45320078.71483884
2022-03-22 21:50:12.622397,177.45046525070194,171.81669875271558,178.26387458880143,171.81276769636423,73118355.64229593
2022-03-23 21:50:12.622397,180.1820451976943,178.23400645481297,183.94249316363994,176.3262517460387,50054908.4863988
2022-03-24 21:50:12.622397,179.76010873938617,180.11192087094318,181.16488709538197,177.4737535386612,43255755.88079935
2022-03-25 21:50:12.622397,180.09754943777665,179.59789329492455,180.15348581475865,179.39887627115715,52367776.625533454
2022-03-28 21:50:12.622397,177.04009348949688,182.97290367807705,184.63737784040666,176.35274762457587,67037215.76589623
2022-03-29 21:50:12.622397,177.29801951716146,177.30454970363348,178.96501811439998,177.19887366942646,50263441.04617325
2022-03-30 21:50:12.622397,176.35646261066458,176.63156419579846,177.8110736717692,175.76045266874797,63080340.5108228
2022-03-31 21:50:12.622397,177.35866704550583,175.9805080232946,177.87689617366937,174.41198726711085,56619871.755644634
2022-04-01 21:50:12.622397,174.39493696609065,178.37710104629218,178.71125311874394,174.38756030616403,48471781.780282624
2022-04-04 21:50:12.622397,175.96389646072308,174.49370589661993,179.9023753506826,173.41378825991293,65217619.243549965
2022-04-05 21:50:12.622397,181.46590330814595,174.6984714744312,185.3142509965824,171.83628206490127,62985184.68281979
2022-04-06 21:50:12.622397,181.21770798216025,182.29994685294432,183.40626174964697,180.52670744249835,46374186.17186789
2022-04-07 21:50:12.622397,183.0693162043328,180.6123102832442,183.90719990778,180.04942685995027,56358132.25058585
2022-04-08 21:50:12.622397,186.05999705969109,184.78403291902904,191.17200448928054,181.9773282399839,53554103.19974338
2022-04-11 21:50:12.622397,185.38404263509952,187.06476575934707,187.9995848427939,180.5070887566259,43247927.228391245
2022-04-12 21:50:12.622397,186.89378736555264,184.96941092821746,187.87731191552808,184.25103462967223,43275241.48589592
2022-04-13 21:50:12.622397,187.36539296076094,188.09085736316223,190.70219379329114,187.18772516719952,50226359.899459824
2022-04-14 21:50:12.622397,188.2020085389037,187.42896183273353,188.9266273218602,186.46411000944607,59265036.348084696
2022-04-15 21:50:12.622397,185.7152833485944,189.00447713133923,189.72834345941942,185.2630105398503,58289245.09660682
2022-04-18 21:50:12.622397,185.87858737471294,186.1653948111554,186.42836672369816,185.76630977616006,60511369.5928206
2022-04-19 21:50:12.622397,187.86310221141838,185.09198947748848,191.8656504950608,183.004558574656,50594109.80958127
2022-04-20 21:50:12.622397,193.55210886373584,187.2586058717844,195.03899013196997,187.09735586037854,59215780.70463911
2022-04-21 21:50:12.622397,197.78515277139806,194.5488643051851,198.211175078779,193.0957335368501,52540044.51170331
2022-04-22 21:50:12.622397,207.20837532143412,197.4540848203741,208.2615505119722,195.49896113503672,63425923.58036028
2022-04-25 21:50:12.622397,203.92965664290293,206.79017861008728,214.90925257588353,203.4868619873001,52993393.52447709
2022-04-26 21:50:12.622397,208.78028087713025,202.95576754460993,213.13149772601204,201.88713097685886,68987225.15827598
2022-04-27 21:50:12.622397,210.98422866670776,209.22247653659971,214.6230665900468,208.22362603385227,64217790.95290704
2022-04-28 21:50:12.622397,221.68415429511214,213.16002981266965,222.3213798975371,211.77485862981257,88937407.82215029
2022-04-29 21:50:12.622397,223.46988475269532,220.50087863871886,221.13444139751053,217.78470701539513,52192990.912260816
2022-05-02 21:50:12.622397,220.526897191766,217.99456231677598,218.09377653672098,215.0700401891065,65265418.016680956
2022-05-03 21:50:12.622397,218.70654032758375,216.61646080076494,217.53542653160272,212.2985166392798,50424807.38806846
2022-05-04 21:50:12.622397,209.98669374330973,213.2371473757107,214.45224285669448,204.26669346132036,59449698.87646749
2022-05-05 21:50:12.622397,206.43622023348243,205.2801924358608,205.95660860233804,197.6562814616518,67188811.36069526
2022-05-06 21:50:12.622397,197.2771972541941,200.28427761793034,203.32293799651848,196.42343306620282,63505914.37108735
2022-05-09 21:50:12.622397,196.7892494410184,197.69967337270015,199.1835659352942,195.2271000376019,44366798.77391557
2022-05-10 21:50:12.622397,197.18274826764485,196.60510954378123,198.00341183333376,196.0204529774283,49567390.65871194
2022-05-11 21:50:12.622397,203.86011277838847,198.1545930156349,206.16387340743015,197.66637298712413,60979700.0308115
2022-05-12 21:50:12.622397,209.8023301246552,205.07041605030585,210.746467586591,203.04764964582208,70462479.24866374
2022-05-13 21:50:12.622397,208.01159951211483,212.51881255516318,215.19049114288606,206.53061261399552,53274440.43538368
2022-05-16 21:50:12.622397,205.0604046088484,208.61445162956701,209.73123798572658,201.8967260872012,68328514.18795441
2022-05-17 21:50:12.622397,207.70384644770058,205.39444423134046,208.44836840045295,205.0645168361285,46358604.629286736
2022-05-18 21:50:12.622397,203.0246750286894,207.9057182833339,209.42541817869724,202.04168243759307,57832452.04485409
2022-05-19 21:50:12.622397,210.6525951410757,202.6661676695445,212.24917718708107,200.7079132830526,67945881.15047193
2022-05-20 21:50:12.622397,218.4017336935176,211.00910764126834,219.89889447963867,210.63904312648148,68148248.55821641
2022-05-23 21:50:12.622397,216.08793960933625,218.07915279296822,222.110583275077,215.02585518313714,51251997.57275374
2022-05-24 21:50:12.622397,209.57163491531801,216.26995153566966,216.64964359551493,209.55216872498025,71298584.36656699
2022-05-25 21:50:12.622397,218.48534180729902,210.95229026380676,219.94625454298526,210.30470666029873,81443489.42733623
2022-05-26 21:50:12.622397,218.80615821762163,217.38576782520545,219.02073603334532,213.4436775759863,59636776.04393619
2022-05-27 21:50:12.622397,224.91467234669125,220.05322046159802,227.82927811890167,219.29870448445854,71549449.82790448
2022-05-30 21:50:12.622397,218.34920477310826,226.3958648657594,228.02327166662135,217.74143274286482,73901552.91071758
2022-05-31 21:50:12.622397,215.99013786313836,218.22030392822208,219.8460567862643,214.89028721924296,56552164.284674525
2022-06-01 21:50:12.622397,216.51236320605994,213.69863920232615,216.93390692298047,211.88997999817107,57882613.2049159
2022-06-02 21:50:12.622397,216.70630117725077,215.85435833188785,216.8454010016557,214.59180966976882,46482559.861465834
2022-06-03 21:50:12.622397,214.74753509959226,218.11163563141238,218.31175847597518,213.71941286817142,52325166.241381384
2022-06-06 21:50:12.622397,216.94515955101434,214.72298079953632,217.49238288149434,213.95110365179022,51056198.512759805
2022-06-07 21:50:12.622397,212.3859481752214,215.8611906398898,216.1120840362422,207.39684129228243,59828946.974451974
2022-06-08 21:50:12.622397,211.6741116984283,211.84991267392076,212.3047823649669,210.1584331153165,47246243.30800704
2022-06-09 21:50:12.622397,212.0024454095764,212.56379918535958,215.91830688414396,211.11918957347652,60150284.899089344
2022-06-10 21:50:12.622397,214.02008711725716,212.58198967680738,216.1291473929076,212.44780151959154,50638375.996622495
2022-06-13 21:50:12.622397,217.15221967581633,213.76440577386012,219.03960816583765,212.91832871685594,48057264.852193765
2022-06-14 21:50:12.622397,212.44071851607592,216.75393599953216,217.7413358522225,211.88082927750423,61621794.976784654
2022-06-15 21:50:12.622397,206.12775886507254,212.02459160273892,213.91000083715483,203.4808809833266,53553206.02325731
2022-06-16 21:50:12.622397,213.94807958177623,205.17708714464757,215.9919267803599,200.19868657161473,57929007.59621369
2022-06-17 21:50:12.622397,216.31829708121992,215.6761122146016,218.21334658445502,210.52807466927453,49278236.18121321
2022-06-20 21:50:12.622397,213.34744897541523,215.96967800614883,219.15020012265921,212.28950554540566,56102839.87667725
2022-06-21 21:50:12.622397,219.94653638482995,214.6458373024993,221.2749708520847,212.29052812722423,63489574.55668387
2022-06-22 21:50:12.622397,221.28202756621636,221.6195773666649,222.1283021265254,217.81752985732894,59383441.192028716
2022-06-23 21:50:12.622397,227.64342661167908,222.3865688646345,231.37560453800776,215.69799850032643,70318180.83469763
2022-06-24 21:50:12.622397,228.9156701679027,227.1521489767674,229.81409803055732,225.8547026810277,51230835.751621775
2022-06-27 21:50:12.622397,239.47877898714404,229.37777088888447,241.86535387762564,228.81887538054545,67729288.2470079
2022-06-28 21:50:12.622397,254.3109162096211,239.4498073157673,255.4972648826119,236.83930538634576,74169990.37978396
2022-06-29 21:50:12.622397,254.75417470131765,253.161809968708,256.3858237177102,250.66680007756452,56446062.82120816
2022-06-30 21:50:12.622397,262.08847566931354,255.16733410692615,262.5877623559259,252.692864909865,52690275.48139688
2022-07-01 21:50:12.622397,267.88124278537674,260.54341196122084,268.74933077991,260.25541947365207,49057140.67848724
2022-07-04 21:50:12.622397,278.06302427684136,269.4720279384351,281.2543296647277,267.7842834624165,76767905.37633547
2022-07-05 21:50:12.622397,272.69748559614743,277.41705982275073,277.65344537261626,271.3501857118634,59196230.516840756
2022-07-06 21:50:12.622397,277.7641651585309,272.971764257947,286.0724690168598,265.1794394932391,50463253.29808565
2022-07-07 21:50:12.622397,285.325124754378,278.15760125422867,285.85838645081486,275.77420265988707,56719389.16890647
2022-07-08 21:50:12.622397,277.00937757030067,284.95576428476977,289.60189177785696,273.89010250207525,75997575.41027895
2022-07-11 21:50:12.622397,271.21087246772686,277.82197599415576,281.1724937904073,270.51564867742314,69288453.13935348
2022-07-12 21:50:12.622397,260.11268293095407,270.5668772924733,272.6702840906903,258.7131524708955,76839592.96815543
2022-07-13 21:50:12.622397,257.41712915925325,261.24586031931454,262.46501894101243,255.3633426058699,54816018.92865603
2022-07-14 21:50:12.622397,260.0786823581838,255.68473803327421,264.03449531236583,250.93069767949885,55591468.73633563
2022-07-15 21:50:12.622397,266.65952148010456,260.2430255308109,269.1898977337817,260.1246371364491,74374231.34556821
2022-07-18 21:50:12.622397,266.57878191764445,269.24469087546845,273.9493735161679,265.0903754816442,59495032.14053135
2022-07-19 21:50:12.622397,275.25791147678575,265.24544638750734,277.82384250753165,260.3207736065564,58500249.52049793
2022-07-20 21:50:12.622397,265.124914242182,274.32513815128294,274.9740687697505,263.8476326244724,77309552.11205241
2022-07-21 21:50:12.622397,252.48953724913355,265.806163115028,268.8247114558162,251.67031322043889,65403686.90563327
2022-07-22 21:50:12.622397,251.74747867245753,252.7162498542351,255.51203333118244,247.2062995734712,45573768.260544404
2022-07-25 21:50:12.622397,252.94069588972403,252.18882988965146,255.02622774760144,246.1565835265215,56052663.97451052
2022-07-26 21:50:12.622397,252.1061621414648,253.55937255532325,255.102508839006,249.97643388392706,49689622.12558898
2022-07-27 21:50:12.622397,246.84132318023362,252.9062481088043,254.24406578360094,240.72960585294527,85671651.02072172
2022-07-28 21:50:12.622397,244.88380771006487,242.07875417038272,244.6364557490687,236.01915065766562,45106679.53142616
2022-07-29 21:50:12.622397,237.9018870417189,239.32323055606406,242.2503524646208,228.83777878529054,64759937.0125426
2022-08-01 21:50:12.622397,240.05228743373385,231.7445203944274,234.72771673109673,230.53967567465614,63622843.93740557
2022-08-02 21:50:12.622397,240.8200285034734,234.90900288634404,235.73706879263602,230.48115513225085,59936910.41691029
2022-08-03 21:50:12.622397,229.63418573362955,237.1015868014568,238.45389894156742,228.67039817739996,52855049.76967109
2022-08-04 21:50:12.622397,226.7562526954718,229.48189952187275,233.6598545587294,226.12908683774484,53302305.099056356
2022-08-05 21:50:12.622397,221.42365315652424,225.65134962912663,226.26073770310967,221.40470796979594,64848301.224330805
2022-08-08 21:50:12.622397,220.6369043202667,222.6493223871867,226.9069451322741,217.17096010272297,44725156.04395734
2022-08-09 21:50:12.622397,224.20523800794285,220.50410168350072,224.35911913432324,217.51500775894797,68883930.23545776
2022-08-10 21:50:12.622397,219.32595850517728,221.76961854455942,224.8041255866668,217.98618913157273,71121548.06753018
2022-08-11 21:50:12.622397,221.04896474413906,220.2552663631727,225.4418177670475,219.14411542306868,46730375.37155414
2022-08-12 21:50:12.622397,218.4920433324571,220.4572960376217,222.46646165202293,215.07693773804226,47358884.40641774
2022-08-15 21:50:12.622397,214.9902003377411,218.39313932325595,218.62409834796713,212.45447764211298,48447021.87952091
2022-08-16 21:50:12.622397,214.30415347688404,215.34706292662722,218.0684181409642,211.2287015743274,60048684.73550756
2022-08-17 21:50:12.622397,209.44925743313038,214.5082778399474,216.32369566829348,208.7218353678599,53925758.39656674
2022-08-18 21:50:12.622397,206.67424643369625,210.19222821455216,211.33457963046544,203.6707002949796,54771204.86174906
2022-08-19 21:50:12.622397,201.06975443061134,206.2242273463479,206.63628486944168,200.9124562365529,62441781.94815902
2022-08-22 21:50:12.622397,208.19195706783174,201.58560471479228,208.74162564221237,197.87260395094688,70073828.74570802
2022-08-23 21:50:12.622397,208.11493846159541,207.92177941404847,210.76289616535658,206.0669765871101,41588018.93602642
2022-08-24 21:50:12.622397,204.96467753705784,208.88372595041884,210.41378274699784,203.7556066501542,51328058.1638571
2022-08-25 21:50:12.622397,205.67939618685008,205.5953205266955,206.27324127319713,204.15884902106097,60670692.38854259
2022-08-26 21:50:12.622397,205.26104350058466,204.71739384981836,208.65788272094696,204.66578281882337,59352550.51702985
2022-08-29 21:50:12.622397,204.71136267532947,206.37559261252994,208.35689384376758,201.5524243232162,57117448.025422394
2022-08-30 21:50:12.622397,207.13541591996903,204.16277363936217,207.38958957994348,203.82734488943734,45142407.293707415
2022-08-31 21:50:12.622397,210.34306730162908,207.97230286064072,210.53946961769492,203.40476701594721,53691999.3951762
2022-09-01 21:50:12.622397,208.55107184494892,210.72934900203813,213.11101995344026,207.52294330166657,57056080.633107685
2022-09-02 21:50:12.622397,206.4378740959017,210.46784772516648,215.54365171834624,206.31913566936947,50138114.07799747
2022-09-05 21:50:12.622397,205.47851922521517,206.2072148842337,209.3341288322422,203.26891952628807,60902314.26138048
2022-09-06 21:50:12.622397,196.3752767379739,205.11963373518086,206.35469662862232,195.96157595643166,76548199.14723651
2022-09-07 21:50:12.622397,187.1426309612814,196.35620908557217,196.49765793553317,186.75050309000315,61393267.66318736
2022-09-08 21:50:12.622397,193.71057409333733,186.85894165021205,194.1216453072104,184.81914240672825,78248817.96967232
2022-09-09 21:50:12.622397,202.71175873567168,194.48536011866986,204.64140938771226,194.03055994358257,86023628.30400921
2022-09-12 21:50:12.622397,201.0836747949372,201.07353290517517,201.23947546882508,198.99153024655158,44905161.500102594
2022-09-13 21:50:12.622397,203.25371578260774,200.02428313039334,203.77760739797193,198.35195580413074,56083633.18100813
2022-09-14 21:50:12.622397,205.04832532331613,202.16854122493527,207.59453458786638,199.28865880331014,50116901.58495627
2022-09-15 21:50:12.622397,219.38008608351774,206.02262022469722,220.1132025953404,205.83368507084955,80188867.98984541
2022-09-16 21:50:12.622397,228.68819066138718,221.25645862818095,229.04324977098256,219.29221124617007,61707532.16840087
2022-09-19 21:50:12.622397,229.58111267075398,228.56875914737054,233.9610784897456,226.2884838882978,53570758.58674773
2022-09-20 21:50:12.622397,227.14707325268347,229.3873212754892,231.36093540437213,226.49562853994658,65465225.060193904
2022-09-21 21:50:12.622397,221.54757272673913,227.22663397181435,228.16645590332953,219.86488592901543,62556973.531858645
2022-09-22 21:50:12.622397,223.59807091609764,222.8346293154727,227.8189041028316,222.18449004878352,45496175.11368083
2022-09-23 21:50:12.622397,220.60323231214397,222.5612990567826,223.79997092068604,220.4712539057493,59465832.16890629
2022-09-26 21:50:12.622397,214.06100888908847,220.8661571525152,223.8157839736662,213.00448893621544,60894800.44977796
2022-09-27 21:50:12.622397,209.17352192421492,215.10476783157586,216.15025506350486,208.56504230368,70311111.33147854
2022-09-28 21:50:12.622397,203.78941530790146,209.69760008592496,212.9422594167625,199.72273276023552,61391370.31387445
2022-09-29 21:50:12.622397,209.83405539727357,203.9825889419004,212.1059099430683,201.69544693250685,56676054.97862986
2022-09-30 21:50:12.622397,212.86066880554105,210.88432320348835,213.8635078903084,208.9243432472766,50097793.33090132
2022-10-03 21:50:12.622397,212.4771992818455,209.98360963641827,212.67615483319273,209.70614445739236,56373771.68608012
2022-10-04 21:50:12.622397,218.8721972424504,213.19736452862654,221.77399749589276,212.08078319390643,58748181.76852306
2022-10-05 21:50:12.622397,219.91800693763992,218.1564023328056,222.7487114036978,215.19258613809157,57982835.24860266
2022-10-06 21:50:12.622397,217.2609472591579,217.90506124708418,220.94945248404878,214.9151018996528,49480535.38211756
2022-10-07 21:50:12.622397,224.56126457688478,217.8162690642286,225.87180260418953,213.4124626986722,61779800.48405982
2022-10-10 21:50:12.622397,229.06974250923824,226.10361707687798,231.44835426953858,225.87461770849237,59111502.94639475
2022-10-11 21:50:12.622397,225.49389739220857,228.91231602996803,232.39028631985246,224.14445716829673,68125220.52472806
2022-10-12 21:50:12.622397,225.15175220331392,226.5682343690817,232.9849993023059,222.97546263017543,59524975.929472074
2022-10-13 21:50:12.622397,221.66637914769365,226.96678857744118,227.99076934975474,221.51537241777245,51023396.017360635
2022-10-14 21:50:12.622397,215.98779865984474,223.12374077676836,224.35480548892124,215.20166650649756,59404262.33248153
